cache_size,block_size,associativity,lru_fifo,num_lines,hits,misses,replacements,hit_rate,num_requests
16384,1024,1,fifo,16,428856,86827,86811,0.831627,515683
16384,1024,2,fifo,16,461840,53843,53827,0.895589,515683
16384,1024,4,fifo,16,481273,34410,34394,0.933273,515683
16384,1024,8,fifo,16,496543,19140,19124,0.962884,515683
16384,1024,16,fifo,16,502104,13579,13563,0.973668,515683
16384,2048,1,fifo,8,429449,86234,86226,0.832777,515683
16384,2048,2,fifo,8,465518,50165,50157,0.902721,515683
16384,2048,4,fifo,8,483119,32564,32556,0.936853,515683
16384,2048,8,fifo,8,484644,31039,31031,0.93981,515683
16384,4096,1,fifo,4,431118,84565,84561,0.836014,515683
16384,4096,2,fifo,4,441089,74594,74590,0.855349,515683
16384,4096,4,fifo,4,446525,69158,69154,0.865891,515683
32768,4,1,fifo,8192,28549,487134,487130,0.0553615,515683
32768,4,2,fifo,8192,53364,462319,462311,0.103482,515683
32768,4,4,fifo,8192,74808,440875,440859,0.145066,515683
32768,4,8,fifo,8192,123142,392541,392509,0.238794,515683
32768,4,16,fifo,8192,225886,289797,289733,0.438033,515683
32768,4,32,fifo,8192,357862,157821,157693,0.693957,515683
32768,4,64,fifo,8192,420416,95267,95011,0.815261,515683
32768,4,128,fifo,8192,448875,66808,66296,0.870448,515683
32768,4,256,fifo,8192,464308,51375,50351,0.900375,515683
32768,8,1,fifo,4096,35206,480477,480469,0.0682706,515683
32768,8,2,fifo,4096,63943,451740,451724,0.123997,515683
32768,8,4,fifo,4096,88617,427066,427034,0.171844,515683
32768,8,8,fifo,4096,138230,377453,377389,0.268052,515683
32768,8,16,fifo,4096,241488,274195,274067,0.468288,515683
32768,8,32,fifo,4096,369535,146148,145892,0.716593,515683
32768,8,64,fifo,4096,430787,84896,84384,0.835372,515683
32768,8,128,fifo,4096,455526,60157,59133,0.883345,515683
32768,8,256,fifo,4096,467975,47708,45660,0.907486,515683
32768,16,1,fifo,2048,61817,453866,453850,0.119874,515683
32768,16,2,fifo,2048,91506,424177,424145,0.177446,515683
32768,16,4,fifo,2048,141257,374426,374362,0.273922,515683
32768,16,8,fifo,2048,242801,272882,272754,0.470834,515683
32768,16,16,fifo,2048,370563,145120,144864,0.718587,515683
32768,16,32,fifo,2048,429301,86382,85870,0.83249,515683
32768,16,64,fifo,2048,455626,60057,59033,0.883539,515683
32768,16,128,fifo,2048,468009,47674,45626,0.907552,515683
32768,16,256,fifo,2048,475154,40529,38508,0.921407,515683
32768,32,1,fifo,1024,92775,422908,422876,0.179907,515683
32768,32,2,fifo,1024,152019,363664,363600,0.294792,515683
32768,32,4,fifo,1024,249988,265695,265567,0.484771,515683
32768,32,8,fifo,1024,363159,152524,152268,0.704229,515683
32768,32,16,fifo,1024,429423,86260,85748,0.832727,515683
32768,32,32,fifo,1024,455612,60071,59047,0.883512,515683
32768,32,64,fifo,1024,470068,45615,44591,0.911545,515683
32768,32,128,fifo,1024,476155,39528,38504,0.923348,515683
32768,32,256,fifo,1024,490505,25178,24154,0.951175,515683
32768,64,1,fifo,512,155275,360408,360344,0.301106,515683
32768,64,2,fifo,512,264898,250785,250657,0.513684,515683
32768,64,4,fifo,512,369356,146327,146071,0.716246,515683
32768,64,8,fifo,512,429835,85848,85336,0.833526,515683
32768,64,16,fifo,512,457774,57909,57397,0.887704,515683
32768,64,32,fifo,512,470975,44708,44196,0.913303,515683
32768,64,64,fifo,512,486760,28923,28411,0.943913,515683
32768,64,128,fifo,512,501037,14646,14134,0.971599,515683
32768,64,256,fifo,512,507868,7815,7303,0.984845,515683
32768,128,1,fifo,256,264096,251587,251459,0.512129,515683
32768,128,2,fifo,256,366021,149662,149406,0.709779,515683
32768,128,4,fifo,256,432270,83413,83157,0.838248,515683
32768,128,8,fifo,256,458236,57447,57191,0.8886,515683
32768,128,16,fifo,256,481334,34349,34093,0.933391,515683
32768,128,32,fifo,256,497994,17689,17433,0.965698,515683
32768,128,64,fifo,256,506379,9304,9048,0.981958,515683
32768,128,128,fifo,256,510562,5121,4865,0.99007,515683
32768,128,256,fifo,256,512795,2888,2632,0.9944,515683
32768,256,1,fifo,128,361250,154433,154305,0.700527,515683
32768,256,2,fifo,128,428238,87445,87317,0.830429,515683
32768,256,4,fifo,128,467125,48558,48430,0.905837,515683
32768,256,8,fifo,128,491694,23989,23861,0.953481,515683
32768,256,16,fifo,128,503125,12558,12430,0.975648,515683
32768,256,32,fifo,128,508833,6850,6722,0.986717,515683
32768,256,64,fifo,128,511767,3916,3788,0.992406,515683
32768,256,128,fifo,128,513393,2290,2162,0.995559,515683
32768,512,1,fifo,64,403626,112057,111993,0.782702,515683
32768,512,2,fifo,64,465393,50290,50226,0.902479,515683
32768,512,4,fifo,64,490053,25630,25566,0.950299,515683
32768,512,8,fifo,64,503768,11915,11851,0.976895,515683
32768,512,16,fifo,64,509039,6644,6580,0.987116,515683
32768,512,32,fifo,64,511735,3948,3884,0.992344,515683
32768,512,64,fifo,64,513192,2491,2427,0.99517,515683
32768,1024,1,fifo,32,437420,78263,78231,0.848234,515683
32768,1024,2,fifo,32,471814,43869,43837,0.91493,515683
32768,1024,4,fifo,32,492916,22767,22735,0.955851,515683
32768,1024,8,fifo,32,503970,11713,11681,0.977286,515683
32768,1024,16,fifo,32,508696,6987,6955,0.986451,515683
32768,1024,32,fifo,32,512088,3595,3563,0.993029,515683
32768,2048,1,fifo,16,448134,67549,67533,0.869011,515683
32768,2048,2,fifo,16,479343,36340,36324,0.92953,515683
32768,2048,4,fifo,16,496051,19632,19616,0.96193,515683
32768,2048,8,fifo,16,502608,13075,13059,0.974645,515683
32768,2048,16,fifo,16,505878,9805,9789,0.980986,515683
32768,4096,1,fifo,8,452424,63259,63251,0.87733,515683
32768,4096,2,fifo,8,477773,37910,37902,0.926486,515683
32768,4096,4,fifo,8,486043,29640,29632,0.942523,515683
32768,4096,8,fifo,8,486672,29011,29003,0.943743,515683
65536,4,1,fifo,16384,28549,487134,487130,0.0553615,515683
65536,4,2,fifo,16384,53364,462319,462311,0.103482,515683
65536,4,4,fifo,16384,74808,440875,440859,0.145066,515683
65536,4,8,fifo,16384,123142,392541,392509,0.238794,515683
65536,4,16,fifo,16384,225886,289797,289733,0.438033,515683
65536,4,32,fifo,16384,357862,157821,157693,0.693957,515683
65536,4,64,fifo,16384,420416,95267,95011,0.815261,515683
65536,4,128,fifo,16384,448875,66808,66296,0.870448,515683
65536,4,256,fifo,16384,464308,51375,50351,0.900375,515683
65536,8,1,fifo,8192,35206,480477,480469,0.0682706,515683
65536,8,2,fifo,8192,63943,451740,451724,0.123997,515683
65536,8,4,fifo,8192,88617,427066,427034,0.171844,515683
65536,8,8,fifo,8192,138230,377453,377389,0.268052,515683
65536,8,16,fifo,8192,241488,274195,274067,0.468288,515683
65536,8,32,fifo,8192,369535,146148,145892,0.716593,515683
65536,8,64,fifo,8192,430787,84896,84384,0.835372,515683
65536,8,128,fifo,8192,455526,60157,59133,0.883345,515683
65536,8,256,fifo,8192,467975,47708,45660,0.907486,515683
65536,16,1,fifo,4096,61817,453866,453850,0.119874,515683
65536,16,2,fifo,4096,91506,424177,424145,0.177446,515683
65536,16,4,fifo,4096,141257,374426,374362,0.273922,515683
65536,16,8,fifo,4096,242801,272882,272754,0.470834,515683
65536,16,16,fifo,4096,370563,145120,144864,0.718587,515683
65536,16,32,fifo,4096,429301,86382,85870,0.83249,515683
65536,16,64,fifo,4096,455626,60057,59033,0.883539,515683
65536,16,128,fifo,4096,468009,47674,45626,0.907552,515683
65536,16,256,fifo,4096,473012,42671,38830,0.917253,515683
65536,32,1,fifo,2048,92775,422908,422876,0.179907,515683
65536,32,2,fifo,2048,152019,363664,363600,0.294792,515683
65536,32,4,fifo,2048,249988,265695,265567,0.484771,515683
65536,32,8,fifo,2048,363159,152524,152268,0.704229,515683
65536,32,16,fifo,2048,429423,86260,85748,0.832727,515683
65536,32,32,fifo,2048,455612,60071,59047,0.883512,515683
65536,32,64,fifo,2048,467954,47729,45681,0.907445,515683
65536,32,128,fifo,2048,475130,40553,38568,0.921361,515683
65536,32,256,fifo,2048,479792,35891,33843,0.930401,515683
65536,64,1,fifo,1024,155275,360408,360344,0.301106,515683
65536,64,2,fifo,1024,264898,250785,250657,0.513684,515683
65536,64,4,fifo,1024,369356,146327,146071,0.716246,515683
65536,64,8,fifo,1024,429835,85848,85336,0.833526,515683
65536,64,16,fifo,1024,455719,59964,58940,0.883719,515683
65536,64,32,fifo,1024,469956,45727,44703,0.911327,515683
65536,64,64,fifo,1024,476153,39530,38506,0.923344,515683
65536,64,128,fifo,1024,490524,25159,24135,0.951212,515683
65536,64,256,fifo,1024,502429,13254,12230,0.974298,515683
65536,128,1,fifo,512,264096,251587,251459,0.512129,515683
65536,128,2,fifo,512,366021,149662,149406,0.709779,515683
65536,128,4,fifo,512,430377,85306,84794,0.834577,515683
65536,128,8,fifo,512,457292,58391,57879,0.88677,515683
65536,128,16,fifo,512,470991,44692,44180,0.913334,515683
65536,128,32,fifo,512,486779,28904,28392,0.94395,515683
65536,128,64,fifo,512,500998,14685,14173,0.971523,515683
65536,128,128,fifo,512,507854,7829,7317,0.984818,515683
65536,128,256,fifo,512,511429,4254,3742,0.991751,515683
65536,256,1,fifo,256,359615,156068,155812,0.697357,515683
65536,256,2,fifo,256,427411,88272,88016,0.828825,515683
65536,256,4,fifo,256,457931,57752,57496,0.888009,515683
65536,256,8,fifo,256,481158,34525,34269,0.93305,515683
65536,256,16,fifo,256,497869,17814,17558,0.965456,515683
65536,256,32,fifo,256,506321,9362,9106,0.981845,515683
65536,256,64,fifo,256,510519,5164,4908,0.989986,515683
65536,256,128,fifo,256,512787,2896,2640,0.994384,515683
65536,256,256,fifo,256,514047,1636,1380,0.996827,515683
65536,512,1,fifo,128,398082,117601,117473,0.771951,515683
65536,512,2,fifo,128,458516,57167,57039,0.889143,515683
65536,512,4,fifo,128,490379,25304,25176,0.950931,515683
65536,512,8,fifo,128,502838,12845,12717,0.975091,515683
65536,512,16,fifo,128,508732,6951,6823,0.986521,515683
65536,512,32,fifo,128,511731,3952,3824,0.992336,515683
65536,512,64,fifo,128,513356,2327,2199,0.995488,515683
65536,512,128,fifo,128,514349,1334,1206,0.997413,515683
65536,1024,1,fifo,64,433961,81722,81658,0.841527,515683
65536,1024,2,fifo,64,477218,38465,38401,0.92541,515683
65536,1024,4,fifo,64,498506,17177,17113,0.966691,515683
65536,1024,8,fifo,64,508756,6927,6863,0.986567,515683
65536,1024,16,fifo,64,511632,4051,3987,0.992144,515683
65536,1024,32,fifo,64,513211,2472,2408,0.995206,515683
65536,1024,64,fifo,64,514286,1397,1333,0.997291,515683
65536,2048,1,fifo,32,458735,56948,56916,0.889568,515683
65536,2048,2,fifo,32,491590,24093,24061,0.953279,515683
65536,2048,4,fifo,32,503163,12520,12488,0.975722,515683
65536,2048,8,fifo,32,508692,6991,6959,0.986443,515683
65536,2048,16,fifo,32,511630,4053,4021,0.992141,515683
65536,2048,32,fifo,32,513519,2164,2132,0.995804,515683
65536,4096,1,fifo,16,468290,47393,47377,0.908097,515683
65536,4096,2,fifo,16,490581,25102,25086,0.951323,515683
65536,4096,4,fifo,16,499344,16339,16323,0.968316,515683
65536,4096,8,fifo,16,505483,10200,10184,0.98022,515683
65536,4096,16,fifo,16,507115,8568,8552,0.983385,515683
131072,4,1,fifo,32768,28549,487134,487130,0.0553615,515683
131072,4,2,fifo,32768,53364,462319,462311,0.103482,515683
131072,4,4,fifo,32768,74808,440875,440859,0.145066,515683
131072,4,8,fifo,32768,123142,392541,392509,0.238794,515683
131072,4,16,fifo,32768,225886,289797,289733,0.438033,515683
131072,4,32,fifo,32768,357862,157821,157693,0.693957,515683
131072,4,64,fifo,32768,420416,95267,95011,0.815261,515683
131072,4,128,fifo,32768,448875,66808,66296,0.870448,515683
131072,4,256,fifo,32768,464308,51375,50351,0.900375,515683
131072,8,1,fifo,16384,35206,480477,480469,0.0682706,515683
131072,8,2,fifo,16384,63943,451740,451724,0.123997,515683
131072,8,4,fifo,16384,88617,427066,427034,0.171844,515683
131072,8,8,fifo,16384,138230,377453,377389,0.268052,515683
131072,8,16,fifo,16384,241488,274195,274067,0.468288,515683
131072,8,32,fifo,16384,369535,146148,145892,0.716593,515683
131072,8,64,fifo,16384,430787,84896,84384,0.835372,515683
131072,8,128,fifo,16384,455526,60157,59133,0.883345,515683
131072,8,256,fifo,16384,467975,47708,45660,0.907486,515683
131072,16,1,fifo,8192,61817,453866,453850,0.119874,515683
131072,16,2,fifo,8192,91506,424177,424145,0.177446,515683
131072,16,4,fifo,8192,141257,374426,374362,0.273922,515683
131072,16,8,fifo,8192,242801,272882,272754,0.470834,515683
131072,16,16,fifo,8192,370563,145120,144864,0.718587,515683
131072,16,32,fifo,8192,429301,86382,85870,0.83249,515683
131072,16,64,fifo,8192,455626,60057,59033,0.883539,515683
131072,16,128,fifo,8192,468009,47674,45626,0.907552,515683
131072,16,256,fifo,8192,473012,42671,38830,0.917253,515683
131072,32,1,fifo,4096,92775,422908,422876,0.179907,515683
131072,32,2,fifo,4096,152019,363664,363600,0.294792,515683
131072,32,4,fifo,4096,249988,265695,265567,0.484771,515683
131072,32,8,fifo,4096,363159,152524,152268,0.704229,515683
131072,32,16,fifo,4096,429423,86260,85748,0.832727,515683
131072,32,32,fifo,4096,455612,60071,59047,0.883512,515683
131072,32,64,fifo,4096,467954,47729,45681,0.907445,515683
131072,32,128,fifo,4096,472972,42711,39031,0.917176,515683
131072,32,256,fifo,4096,478740,36943,33687,0.928361,515683
131072,64,1,fifo,2048,155275,360408,360344,0.301106,515683
131072,64,2,fifo,2048,264898,250785,250657,0.513684,515683
131072,64,4,fifo,2048,369356,146327,146071,0.716246,515683
131072,64,8,fifo,2048,429835,85848,85336,0.833526,515683
131072,64,16,fifo,2048,455719,59964,58940,0.883719,515683
131072,64,32,fifo,2048,467827,47856,45808,0.907199,515683
131072,64,64,fifo,2048,475105,40578,38594,0.921312,515683
131072,64,128,fifo,2048,479810,35873,33825,0.930436,515683
131072,64,256,fifo,2048,492263,23420,21372,0.954584,515683
131072,128,1,fifo,1024,264096,251587,251459,0.512129,515683
131072,128,2,fifo,1024,366021,149662,149406,0.709779,515683
131072,128,4,fifo,1024,430377,85306,84794,0.834577,515683
131072,128,8,fifo,1024,455290,60393,59369,0.882887,515683
131072,128,16,fifo,1024,469990,45693,44669,0.911393,515683
131072,128,32,fifo,1024,476200,39483,38459,0.923436,515683
131072,128,64,fifo,1024,490530,25153,24129,0.951224,515683
131072,128,128,fifo,1024,502412,13271,12247,0.974265,515683
131072,128,256,fifo,1024,508694,6989,5965,0.986447,515683
131072,256,1,fifo,512,359615,156068,155812,0.697357,515683
131072,256,2,fifo,512,425515,90168,89656,0.825148,515683
131072,256,4,fifo,512,456997,58686,58174,0.886198,515683
131072,256,8,fifo,512,470864,44819,44307,0.913088,515683
131072,256,16,fifo,512,486809,28874,28362,0.944008,515683
131072,256,32,fifo,512,500951,14732,14220,0.971432,515683
131072,256,64,fifo,512,507847,7836,7324,0.984805,515683
131072,256,128,fifo,512,511412,4271,3759,0.991718,515683
131072,256,256,fifo,512,513318,2365,1853,0.995414,515683
131072,512,1,fifo,256,397546,118137,117881,0.770912,515683
131072,512,2,fifo,256,450159,65524,65268,0.872937,515683
131072,512,4,fifo,256,480173,35510,35254,0.93114,515683
131072,512,8,fifo,256,497744,17939,17683,0.965213,515683
131072,512,16,fifo,256,506237,9446,9190,0.981683,515683
131072,512,32,fifo,256,510550,5133,4877,0.990046,515683
131072,512,64,fifo,256,512771,2912,2656,0.994353,515683
131072,512,128,fifo,256,514041,1642,1386,0.996816,515683
131072,512,256,fifo,256,514691,992,736,0.998076,515683
131072,1024,1,fifo,128,423688,91995,91867,0.821606,515683
131072,1024,2,fifo,128,478998,36685,36557,0.928861,515683
131072,1024,4,fifo,128,501118,14565,14437,0.971756,515683
131072,1024,8,fifo,128,508544,7139,7011,0.986156,515683
131072,1024,16,fifo,128,511710,3973,3845,0.992296,515683
131072,1024,32,fifo,128,513379,2304,2176,0.995532,515683
131072,1024,64,fifo,128,514348,1335,1207,0.997411,515683
131072,1024,128,fifo,128,514880,803,675,0.998443,515683
131072,2048,1,fifo,64,463286,52397,52333,0.898393,515683
131072,2048,2,fifo,64,496976,18707,18643,0.963724,515683
131072,2048,4,fifo,64,508058,7625,7561,0.985214,515683
131072,2048,8,fifo,64,511387,4296,4232,0.991669,515683
131072,2048,16,fifo,64,513221,2462,2398,0.995226,515683
131072,2048,32,fifo,64,514289,1394,1330,0.997297,515683
131072,2048,64,fifo,64,514859,824,760,0.998402,515683
131072,4096,1,fifo,32,479158,36525,36493,0.929172,515683
131072,4096,2,fifo,32,498467,17216,17184,0.966615,515683
131072,4096,4,fifo,32,507370,8313,8281,0.98388,515683
131072,4096,8,fifo,32,511298,4385,4353,0.991497,515683
131072,4096,16,fifo,32,513527,2156,2124,0.995819,515683
131072,4096,32,fifo,32,514308,1375,1343,0.997334,515683
262144,4,1,fifo,65536,28549,487134,487130,0.0553615,515683
262144,4,2,fifo,65536,53364,462319,462311,0.103482,515683
262144,4,4,fifo,65536,74808,440875,440859,0.145066,515683
262144,4,8,fifo,65536,123142,392541,392509,0.238794,515683
262144,4,16,fifo,65536,225886,289797,289733,0.438033,515683
262144,4,32,fifo,65536,357862,157821,157693,0.693957,515683
262144,4,64,fifo,65536,420416,95267,95011,0.815261,515683
262144,4,128,fifo,65536,448875,66808,66296,0.870448,515683
262144,4,256,fifo,65536,464308,51375,50351,0.900375,515683
262144,8,1,fifo,32768,35206,480477,480469,0.0682706,515683
262144,8,2,fifo,32768,63943,451740,451724,0.123997,515683
262144,8,4,fifo,32768,88617,427066,427034,0.171844,515683
262144,8,8,fifo,32768,138230,377453,377389,0.268052,515683
262144,8,16,fifo,32768,241488,274195,274067,0.468288,515683
262144,8,32,fifo,32768,369535,146148,145892,0.716593,515683
262144,8,64,fifo,32768,430787,84896,84384,0.835372,515683
262144,8,128,fifo,32768,455526,60157,59133,0.883345,515683
262144,8,256,fifo,32768,467975,47708,45660,0.907486,515683
262144,16,1,fifo,16384,61817,453866,453850,0.119874,515683
262144,16,2,fifo,16384,91506,424177,424145,0.177446,515683
262144,16,4,fifo,16384,141257,374426,374362,0.273922,515683
262144,16,8,fifo,16384,242801,272882,272754,0.470834,515683
262144,16,16,fifo,16384,370563,145120,144864,0.718587,515683
262144,16,32,fifo,16384,429301,86382,85870,0.83249,515683
262144,16,64,fifo,16384,455626,60057,59033,0.883539,515683
262144,16,128,fifo,16384,468009,47674,45626,0.907552,515683
262144,16,256,fifo,16384,473012,42671,38830,0.917253,515683
262144,32,1,fifo,8192,92775,422908,422876,0.179907,515683
262144,32,2,fifo,8192,152019,363664,363600,0.294792,515683
262144,32,4,fifo,8192,249988,265695,265567,0.484771,515683
262144,32,8,fifo,8192,363159,152524,152268,0.704229,515683
262144,32,16,fifo,8192,429423,86260,85748,0.832727,515683
262144,32,32,fifo,8192,455612,60071,59047,0.883512,515683
262144,32,64,fifo,8192,467954,47729,45681,0.907445,515683
262144,32,128,fifo,8192,472972,42711,39031,0.917176,515683
262144,32,256,fifo,8192,476558,39125,33596,0.92413,515683
262144,64,1,fifo,4096,155275,360408,360344,0.301106,515683
262144,64,2,fifo,4096,264898,250785,250657,0.513684,515683
262144,64,4,fifo,4096,369356,146327,146071,0.716246,515683
262144,64,8,fifo,4096,429835,85848,85336,0.833526,515683
262144,64,16,fifo,4096,455719,59964,58940,0.883719,515683
262144,64,32,fifo,4096,467827,47856,45808,0.907199,515683
262144,64,64,fifo,4096,472959,42724,39047,0.917151,515683
262144,64,128,fifo,4096,478760,36923,33670,0.9284,515683
262144,64,256,fifo,4096,481540,34143,30047,0.933791,515683
262144,128,1,fifo,2048,264096,251587,251459,0.512129,515683
262144,128,2,fifo,2048,366021,149662,149406,0.709779,515683
262144,128,4,fifo,2048,430377,85306,84794,0.834577,515683
262144,128,8,fifo,2048,455290,60393,59369,0.882887,515683
262144,128,16,fifo,2048,467885,47798,45750,0.907311,515683
262144,128,32,fifo,2048,475151,40532,38554,0.921401,515683
262144,128,64,fifo,2048,479802,35881,33833,0.93042,515683
262144,128,128,fifo,2048,492266,23417,21369,0.95459,515683
262144,128,256,fifo,2048,503427,12256,10208,0.976233,515683
262144,256,1,fifo,1024,359615,156068,155812,0.697357,515683
262144,256,2,fifo,1024,425515,90168,89656,0.825148,515683
262144,256,4,fifo,1024,454931,60752,59728,0.882191,515683
262144,256,8,fifo,1024,469853,45830,44806,0.911128,515683
262144,256,16,fifo,1024,476200,39483,38459,0.923436,515683
262144,256,32,fifo,1024,490537,25146,24122,0.951237,515683
262144,256,64,fifo,1024,502404,13279,12255,0.97425,515683
262144,256,128,fifo,1024,508694,6989,5965,0.986447,515683
262144,256,256,fifo,1024,511894,3789,2765,0.992652,515683
262144,512,1,fifo,512,395661,120022,119510,0.767256,515683
262144,512,2,fifo,512,449247,66436,65924,0.871169,515683
262144,512,4,fifo,512,470021,45662,45150,0.911453,515683
262144,512,8,fifo,512,486843,28840,28328,0.944074,515683
262144,512,16,fifo,512,500912,14771,14259,0.971356,515683
262144,512,32,fifo,512,507789,7894,7382,0.984692,515683
262144,512,64,fifo,512,511411,4272,3760,0.991716,515683
262144,512,128,fifo,512,513311,2372,1860,0.9954,515683
262144,512,256,fifo,512,514312,1371,859,0.997341,515683
262144,1024,1,fifo,256,417298,98385,98129,0.809214,515683
262144,1024,2,fifo,256,473031,42652,42396,0.91729,515683
262144,1024,4,fifo,256,497047,18636,18380,0.963862,515683
262144,1024,8,fifo,256,506173,9510,9254,0.981558,515683
262144,1024,16,fifo,256,510549,5134,4878,0.990044,515683
262144,1024,32,fifo,256,512778,2905,2649,0.994367,515683
262144,1024,64,fifo,256,514046,1637,1381,0.996826,515683
262144,1024,128,fifo,256,514687,996,740,0.998069,515683
262144,1024,256,fifo,256,515049,634,378,0.998771,515683
262144,2048,1,fifo,128,459400,56283,56155,0.890857,515683
262144,2048,2,fifo,128,497239,18444,18316,0.964234,515683
262144,2048,4,fifo,128,508253,7430,7302,0.985592,515683
262144,2048,8,fifo,128,511664,4019,3891,0.992206,515683
262144,2048,16,fifo,128,513346,2337,2209,0.995468,515683
262144,2048,32,fifo,128,514310,1373,1245,0.997338,515683
262144,2048,64,fifo,128,514882,801,673,0.998447,515683
262144,2048,128,fifo,128,515146,537,409,0.998959,515683
262144,4096,1,fifo,64,488882,26801,26737,0.948028,515683
262144,4096,2,fifo,64,505187,10496,10432,0.979646,515683
262144,4096,4,fifo,64,510234,5449,5385,0.989433,515683
262144,4096,8,fifo,64,513084,2599,2535,0.99496,515683
262144,4096,16,fifo,64,514259,1424,1360,0.997239,515683
262144,4096,32,fifo,64,514859,824,760,0.998402,515683
262144,4096,64,fifo,64,515132,551,487,0.998932,515683
524288,4,1,fifo,131072,28549,487134,487130,0.0553615,515683
524288,4,2,fifo,131072,53364,462319,462311,0.103482,515683
524288,4,4,fifo,131072,74808,440875,440859,0.145066,515683
524288,4,8,fifo,131072,123142,392541,392509,0.238794,515683
524288,4,16,fifo,131072,225886,289797,289733,0.438033,515683
524288,4,32,fifo,131072,357862,157821,157693,0.693957,515683
524288,4,64,fifo,131072,420416,95267,95011,0.815261,515683
524288,4,128,fifo,131072,448875,66808,66296,0.870448,515683
524288,4,256,fifo,131072,464308,51375,50351,0.900375,515683
524288,8,1,fifo,65536,35206,480477,480469,0.0682706,515683
524288,8,2,fifo,65536,63943,451740,451724,0.123997,515683
524288,8,4,fifo,65536,88617,427066,427034,0.171844,515683
524288,8,8,fifo,65536,138230,377453,377389,0.268052,515683
524288,8,16,fifo,65536,241488,274195,274067,0.468288,515683
524288,8,32,fifo,65536,369535,146148,145892,0.716593,515683
524288,8,64,fifo,65536,430787,84896,84384,0.835372,515683
524288,8,128,fifo,65536,455526,60157,59133,0.883345,515683
524288,8,256,fifo,65536,467975,47708,45660,0.907486,515683
524288,16,1,fifo,32768,61817,453866,453850,0.119874,515683
524288,16,2,fifo,32768,91506,424177,424145,0.177446,515683
524288,16,4,fifo,32768,141257,374426,374362,0.273922,515683
524288,16,8,fifo,32768,242801,272882,272754,0.470834,515683
524288,16,16,fifo,32768,370563,145120,144864,0.718587,515683
524288,16,32,fifo,32768,429301,86382,85870,0.83249,515683
524288,16,64,fifo,32768,455626,60057,59033,0.883539,515683
524288,16,128,fifo,32768,468009,47674,45626,0.907552,515683
524288,16,256,fifo,32768,473012,42671,38830,0.917253,515683
524288,32,1,fifo,16384,92775,422908,422876,0.179907,515683
524288,32,2,fifo,16384,152019,363664,363600,0.294792,515683
524288,32,4,fifo,16384,249988,265695,265567,0.484771,515683
524288,32,8,fifo,16384,363159,152524,152268,0.704229,515683
524288,32,16,fifo,16384,429423,86260,85748,0.832727,515683
524288,32,32,fifo,16384,455612,60071,59047,0.883512,515683
524288,32,64,fifo,16384,467954,47729,45681,0.907445,515683
524288,32,128,fifo,16384,472972,42711,39031,0.917176,515683
524288,32,256,fifo,16384,476558,39125,33596,0.92413,515683
524288,64,1,fifo,8192,155275,360408,360344,0.301106,515683
524288,64,2,fifo,8192,264898,250785,250657,0.513684,515683
524288,64,4,fifo,8192,369356,146327,146071,0.716246,515683
524288,64,8,fifo,8192,429835,85848,85336,0.833526,515683
524288,64,16,fifo,8192,455719,59964,58940,0.883719,515683
524288,64,32,fifo,8192,467827,47856,45808,0.907199,515683
524288,64,64,fifo,8192,472959,42724,39047,0.917151,515683
524288,64,128,fifo,8192,476583,39100,33571,0.924178,515683
524288,64,256,fifo,8192,480470,35213,29909,0.931716,515683
524288,128,1,fifo,4096,264096,251587,251459,0.512129,515683
524288,128,2,fifo,4096,366021,149662,149406,0.709779,515683
524288,128,4,fifo,4096,430377,85306,84794,0.834577,515683
524288,128,8,fifo,4096,455290,60393,59369,0.882887,515683
524288,128,16,fifo,4096,467885,47798,45750,0.907311,515683
524288,128,32,fifo,4096,472987,42696,39024,0.917205,515683
524288,128,64,fifo,4096,478745,36938,33687,0.928371,515683
524288,128,128,fifo,4096,481554,34129,30033,0.933818,515683
524288,128,256,fifo,4096,493364,22319,18223,0.95672,515683
524288,256,1,fifo,2048,359615,156068,155812,0.697357,515683
524288,256,2,fifo,2048,425515,90168,89656,0.825148,515683
524288,256,4,fifo,2048,454931,60752,59728,0.882191,515683
524288,256,8,fifo,2048,467749,47934,45889,0.907048,515683
524288,256,16,fifo,2048,475158,40525,38556,0.921415,515683
524288,256,32,fifo,2048,479793,35890,33842,0.930403,515683
524288,256,64,fifo,2048,492258,23425,21377,0.954575,515683
524288,256,128,fifo,2048,503423,12260,10212,0.976226,515683
524288,256,256,fifo,2048,509173,6510,4462,0.987376,515683
524288,512,1,fifo,1024,395661,120022,119510,0.767256,515683
524288,512,2,fifo,1024,447295,68388,67364,0.867384,515683
524288,512,4,fifo,1024,469019,46664,45646,0.90951,515683
524288,512,8,fifo,1024,476258,39425,38401,0.923548,515683
524288,512,16,fifo,1024,490476,25207,24183,0.951119,515683
524288,512,32,fifo,1024,502374,13309,12285,0.974191,515683
524288,512,64,fifo,1024,508690,6993,5969,0.986439,515683
524288,512,128,fifo,1024,511889,3794,2770,0.992643,515683
524288,512,256,fifo,1024,513552,2131,1107,0.995868,515683
524288,1024,1,fifo,512,416624,99059,98555,0.807907,515683
524288,1024,2,fifo,512,463975,51708,51196,0.899729,515683
524288,1024,4,fifo,512,486438,29245,28733,0.943289,515683
524288,1024,8,fifo,512,500843,14840,14328,0.971223,515683
524288,1024,16,fifo,512,507806,7877,7365,0.984725,515683
524288,1024,32,fifo,512,511423,4260,3748,0.991739,515683
524288,1024,64,fifo,512,513317,2366,1854,0.995412,515683
